date;Hours;DK1;DK2
17/11/2019;14 - 15;518;32
17/11/2019;15 - 16;392;71
17/11/2019;16 - 17;372;181
17/11/2019;17 - 18;245;280
17/11/2019;18 - 19;169;334
17/11/2019;19 - 20;152;475
17/11/2019;20 - 21;142;584
17/11/2019;21 - 22;184;595
17/11/2019;22 - 23;301;635
17/11/2019;23 - 00;460;642
18/11/2019;00 - 01;631;656
18/11/2019;01 - 02;858;606
18/11/2019;02 - 03;1142;548
18/11/2019;03 - 04;1554;575
18/11/2019;04 - 05;1967;572
18/11/2019;05 - 06;2219;512
18/11/2019;06 - 07;2136;498
18/11/2019;07 - 08;1883;515
18/11/2019;08 - 09;1565;378
18/11/2019;09 - 10;1313;319
18/11/2019;10 - 11;1134;325
18/11/2019;11 - 12;962;300
18/11/2019;12 - 13;906;254
18/11/2019;13 - 14;815;198
18/11/2019;14 - 15;725;164
18/11/2019;15 - 16;677;169
18/11/2019;16 - 17;669;216
18/11/2019;17 - 18;693;190
18/11/2019;18 - 19;732;274
18/11/2019;19 - 20;857;497
18/11/2019;20 - 21;904;644
18/11/2019;21 - 22;886;686
18/11/2019;22 - 23;831;698
18/11/2019;23 - 00;869;672
19/11/2019;00 - 01;929;639
19/11/2019;01 - 02;1114;627
19/11/2019;02 - 03;1324;685
19/11/2019;03 - 04;1537;691
19/11/2019;04 - 05;1687;686
19/11/2019;05 - 06;1520;666
19/11/2019;06 - 07;1209;613
19/11/2019;07 - 08;1094;529
19/11/2019;08 - 09;1006;345
19/11/2019;09 - 10;915;356
19/11/2019;10 - 11;852;398
19/11/2019;11 - 12;774;484
19/11/2019;12 - 13;759;634
19/11/2019;13 - 14;786;703
19/11/2019;14 - 15;801;773
19/11/2019;15 - 16;882;793
19/11/2019;16 - 17;831;780
19/11/2019;17 - 18;897;791
19/11/2019;18 - 19;867;745
19/11/2019;19 - 20;844;684
19/11/2019;20 - 21;922;618
19/11/2019;21 - 22;989;574
19/11/2019;22 - 23;820;496
19/11/2019;23 - 00;527;391
20/11/2019;00 - 01;380;306
20/11/2019;01 - 02;306;215
20/11/2019;02 - 03;233;128
20/11/2019;03 - 04;179;60
20/11/2019;04 - 05;98;22
20/11/2019;05 - 06;61;15
20/11/2019;06 - 07;39;12
20/11/2019;07 - 08;13;14
20/11/2019;08 - 09;5;17
20/11/2019;09 - 10;7;20
20/11/2019;10 - 11;15;21
20/11/2019;11 - 12;38;25
20/11/2019;12 - 13;54;26
20/11/2019;13 - 14;22;31
20/11/2019;14 - 15;32;31
20/11/2019;15 - 16;129;40
20/11/2019;16 - 17;313;62
20/11/2019;17 - 18;578;82
20/11/2019;18 - 19;768;86
20/11/2019;19 - 20;848;126
20/11/2019;20 - 21;944;156
20/11/2019;21 - 22;1017;164
20/11/2019;22 - 23;1100;124
20/11/2019;23 - 00;1165;107
21/11/2019;00 - 01;1177;80
21/11/2019;01 - 02;1167;61
21/11/2019;02 - 03;1012;49
21/11/2019;03 - 04;884;30
21/11/2019;04 - 05;857;22
21/11/2019;05 - 06;829;21
21/11/2019;06 - 07;775;33
21/11/2019;07 - 08;728;47
21/11/2019;08 - 09;577;55
21/11/2019;09 - 10;470;69
21/11/2019;10 - 11;422;66
21/11/2019;11 - 12;330;78
21/11/2019;12 - 13;250;83
21/11/2019;13 - 14;200;92
21/11/2019;14 - 15;307;127
21/11/2019;15 - 16;546;155
21/11/2019;16 - 17;737;216
21/11/2019;17 - 18;997;246
21/11/2019;18 - 19;1208;263
21/11/2019;19 - 20;1406;278
21/11/2019;20 - 21;1510;280
21/11/2019;21 - 22;1549;290
21/11/2019;22 - 23;1601;311
21/11/2019;23 - 00;1591;324
22/11/2019;00 - 01;1574;286
22/11/2019;01 - 02;1584;292
22/11/2019;02 - 03;1623;319
22/11/2019;03 - 04;1593;295
22/11/2019;04 - 05;1629;288
22/11/2019;05 - 06;1639;263
22/11/2019;06 - 07;1589;238
22/11/2019;07 - 08;1564;207
22/11/2019;08 - 09;1484;187
22/11/2019;09 - 10;1356;182
22/11/2019;10 - 11;1228;161
22/11/2019;11 - 12;1174;125
22/11/2019;12 - 13;1028;140
22/11/2019;13 - 14;872;120
22/11/2019;14 - 15;832;101
22/11/2019;15 - 16;905;110
22/11/2019;16 - 17;929;154
22/11/2019;17 - 18;1003;217
22/11/2019;18 - 19;1077;268
22/11/2019;19 - 20;1124;233
22/11/2019;20 - 21;1228;230
22/11/2019;21 - 22;1357;206
22/11/2019;22 - 23;1435;304
22/11/2019;23 - 00;1452;329
23/11/2019;00 - 01;1543;378
23/11/2019;01 - 02;1460;426
23/11/2019;02 - 03;1421;508
23/11/2019;03 - 04;1601;592
23/11/2019;04 - 05;1839;585
23/11/2019;05 - 06;2190;572
23/11/2019;06 - 07;2504;633
23/11/2019;07 - 08;2610;648
23/11/2019;08 - 09;2827;655
23/11/2019;09 - 10;2787;714
23/11/2019;10 - 11;2677;723
23/11/2019;11 - 12;2679;686
23/11/2019;12 - 13;2649;655
23/11/2019;13 - 14;2665;635
23/11/2019;14 - 15;2586;715
23/11/2019;15 - 16;2644;785
23/11/2019;16 - 17;2748;781
23/11/2019;17 - 18;2884;812
23/11/2019;18 - 19;3070;777
23/11/2019;19 - 20;3226;726
23/11/2019;20 - 21;3292;728
23/11/2019;21 - 22;3234;731
23/11/2019;22 - 23;3028;679
23/11/2019;23 - 00;2821;698
24/11/2019;00 - 01;2705;705
24/11/2019;01 - 02;2727;730
24/11/2019;02 - 03;2842;741
24/11/2019;03 - 04;2897;806
24/11/2019;04 - 05;2810;814
24/11/2019;05 - 06;2902;777
24/11/2019;06 - 07;2993;799
24/11/2019;07 - 08;3172;798
24/11/2019;08 - 09;3252;752
24/11/2019;09 - 10;3257;745
24/11/2019;10 - 11;3131;646
24/11/2019;11 - 12;2849;604
24/11/2019;12 - 13;2584;567
24/11/2019;13 - 14;2524;500
24/11/2019;14 - 15;2558;601
24/11/2019;15 - 16;2570;626
24/11/2019;16 - 17;2621;582
24/11/2019;17 - 18;2715;512
24/11/2019;18 - 19;2510;480
24/11/2019;19 - 20;2243;474
24/11/2019;20 - 21;2101;397
24/11/2019;21 - 22;1999;348
24/11/2019;22 - 23;1643;293
24/11/2019;23 - 00;1302;272
25/11/2019;00 - 01;1112;235
25/11/2019;01 - 02;1088;189
25/11/2019;02 - 03;1053;175
25/11/2019;03 - 04;990;190
25/11/2019;04 - 05;951;223
25/11/2019;05 - 06;997;222
25/11/2019;06 - 07;963;245
25/11/2019;07 - 08;1020;223
25/11/2019;08 - 09;1012;205
25/11/2019;09 - 10;899;247
25/11/2019;10 - 11;762;231
25/11/2019;11 - 12;621;218
25/11/2019;12 - 13;558;191
25/11/2019;13 - 14;518;179
25/11/2019;14 - 15;523;143
25/11/2019;15 - 16;558;132
25/11/2019;16 - 17;627;175
25/11/2019;17 - 18;668;195
25/11/2019;18 - 19;690;198
25/11/2019;19 - 20;618;240
25/11/2019;20 - 21;561;242
25/11/2019;21 - 22;554;203
25/11/2019;22 - 23;550;181
25/11/2019;23 - 00;599;173
26/11/2019;00 - 01;532;184
26/11/2019;01 - 02;465;187
26/11/2019;02 - 03;427;185
26/11/2019;03 - 04;392;201
26/11/2019;04 - 05;366;179
26/11/2019;05 - 06;353;158
26/11/2019;06 - 07;324;168
26/11/2019;07 - 08;371;168
26/11/2019;08 - 09;455;140
26/11/2019;09 - 10;505;144
26/11/2019;10 - 11;527;148
26/11/2019;11 - 12;504;140
26/11/2019;12 - 13;523;129
26/11/2019;13 - 14;502;128
26/11/2019;14 - 15;601;121
26/11/2019;15 - 16;622;159
26/11/2019;16 - 17;594;160
26/11/2019;17 - 18;603;176
26/11/2019;18 - 19;629;196
26/11/2019;19 - 20;609;265
26/11/2019;20 - 21;586;259
26/11/2019;21 - 22;559;216
26/11/2019;22 - 23;561;214
26/11/2019;23 - 00;579;163
27/11/2019;00 - 01;586;178
27/11/2019;01 - 02;623;170
27/11/2019;02 - 03;644;177
27/11/2019;03 - 04;706;226
27/11/2019;04 - 05;726;266
27/11/2019;05 - 06;761;288
27/11/2019;06 - 07;754;281
27/11/2019;07 - 08;763;295
27/11/2019;08 - 09;822;333
27/11/2019;09 - 10;880;373
27/11/2019;10 - 11;996;337
27/11/2019;11 - 12;1075;406
27/11/2019;12 - 13;1286;428
27/11/2019;13 - 14;1420;437
27/11/2019;14 - 15;1546;440
27/11/2019;15 - 16;1646;469
27/11/2019;16 - 17;1715;411
27/11/2019;17 - 18;1719;389
27/11/2019;18 - 19;1507;393
27/11/2019;19 - 20;1301;359
27/11/2019;20 - 21;1060;419
27/11/2019;21 - 22;1021;396
27/11/2019;22 - 23;930;371
27/11/2019;23 - 00;883;395
28/11/2019;00 - 01;698;406
28/11/2019;01 - 02;594;414
28/11/2019;02 - 03;558;442
28/11/2019;03 - 04;483;506
28/11/2019;04 - 05;446;609
28/11/2019;05 - 06;371;634
28/11/2019;06 - 07;322;724
28/11/2019;07 - 08;302;777
28/11/2019;08 - 09;297;790
28/11/2019;09 - 10;200;781
28/11/2019;10 - 11;153;794
28/11/2019;11 - 12;154;788
28/11/2019;12 - 13;133;747
28/11/2019;13 - 14;165;720
28/11/2019;14 - 15;371;705
28/11/2019;15 - 16;816;688
28/11/2019;16 - 17;1134;550
28/11/2019;17 - 18;1257;419
28/11/2019;18 - 19;1248;383
28/11/2019;19 - 20;1403;357
28/11/2019;20 - 21;1437;365
28/11/2019;21 - 22;1761;469
28/11/2019;22 - 23;1987;616
28/11/2019;23 - 00;2043;763
29/11/2019;00 - 01;2221;765
29/11/2019;01 - 02;2297;762
29/11/2019;02 - 03;2682;823
29/11/2019;03 - 04;2890;875
29/11/2019;04 - 05;3007;858
29/11/2019;05 - 06;3207;914
29/11/2019;06 - 07;2721;839
29/11/2019;07 - 08;2621;920
29/11/2019;08 - 09;2261;917
29/11/2019;09 - 10;2257;841
29/11/2019;10 - 11;2214;924
29/11/2019;11 - 12;1878;945
29/11/2019;12 - 13;1566;936
29/11/2019;13 - 14;1164;807
29/11/2019;14 - 15;924;780
29/11/2019;15 - 16;787;717
29/11/2019;16 - 17;842;662
29/11/2019;17 - 18;980;661
29/11/2019;18 - 19;1149;681
29/11/2019;19 - 20;1421;572
29/11/2019;20 - 21;1382;456
29/11/2019;21 - 22;1228;358
29/11/2019;22 - 23;1140;234
29/11/2019;23 - 00;1143;223
30/11/2019;00 - 01;1108;243
30/11/2019;01 - 02;1069;239
30/11/2019;02 - 03;1138;246
30/11/2019;03 - 04;1123;298
30/11/2019;04 - 05;1044;359
30/11/2019;05 - 06;1147;413
30/11/2019;06 - 07;1153;404
30/11/2019;07 - 08;1184;367
30/11/2019;08 - 09;1107;340
30/11/2019;09 - 10;1042;338
30/11/2019;10 - 11;875;312
30/11/2019;11 - 12;795;359
30/11/2019;12 - 13;787;385
30/11/2019;13 - 14;733;315
30/11/2019;14 - 15;688;286
30/11/2019;15 - 16;662;283
30/11/2019;16 - 17;678;245
30/11/2019;17 - 18;688;245
30/11/2019;18 - 19;667;216
30/11/2019;19 - 20;583;189
30/11/2019;20 - 21;483;142
30/11/2019;21 - 22;411;115
30/11/2019;22 - 23;368;101
30/11/2019;23 - 00;337;105
01/12/2019;00 - 01;353;113
01/12/2019;01 - 02;396;123
01/12/2019;02 - 03;465;123
01/12/2019;03 - 04;476;144
01/12/2019;04 - 05;449;148
01/12/2019;05 - 06;449;145
01/12/2019;06 - 07;470;167
01/12/2019;07 - 08;484;155
01/12/2019;08 - 09;474;162
01/12/2019;09 - 10;524;181
01/12/2019;10 - 11;449;174
01/12/2019;11 - 12;520;145
01/12/2019;12 - 13;732;118
01/12/2019;13 - 14;876;100
01/12/2019;14 - 15;987;142
01/12/2019;15 - 16;1105;229
01/12/2019;16 - 17;1203;283
01/12/2019;17 - 18;1306;285
01/12/2019;18 - 19;1463;239
01/12/2019;19 - 20;1490;235
01/12/2019;20 - 21;1465;276
01/12/2019;21 - 22;1439;289
01/12/2019;22 - 23;1451;351
01/12/2019;23 - 00;1569;372
02/12/2019;00 - 01;1729;364
02/12/2019;01 - 02;1735;387
02/12/2019;02 - 03;1802;371
02/12/2019;03 - 04;1724;479
02/12/2019;04 - 05;1548;563
02/12/2019;05 - 06;1537;526
02/12/2019;06 - 07;1402;534
02/12/2019;07 - 08;1460;498
02/12/2019;08 - 09;1454;468
02/12/2019;09 - 10;1491;460
02/12/2019;10 - 11;1617;364
02/12/2019;11 - 12;1740;444
02/12/2019;12 - 13;1671;453
02/12/2019;13 - 14;1555;616
02/12/2019;14 - 15;1538;699
02/12/2019;15 - 16;1383;629
02/12/2019;16 - 17;1131;567
02/12/2019;17 - 18;825;605
02/12/2019;18 - 19;663;521
02/12/2019;19 - 20;503;375
02/12/2019;20 - 21;346;280
02/12/2019;21 - 22;257;207
02/12/2019;22 - 23;213;175
02/12/2019;23 - 00;167;125
03/12/2019;00 - 01;187;77
03/12/2019;01 - 02;230;50
03/12/2019;02 - 03;306;36
03/12/2019;03 - 04;367;33
03/12/2019;04 - 05;505;33
03/12/2019;05 - 06;710;48
03/12/2019;06 - 07;815;64
03/12/2019;07 - 08;895;82
03/12/2019;08 - 09;1085;128
03/12/2019;09 - 10;1322;195
03/12/2019;10 - 11;1583;259
03/12/2019;11 - 12;1789;319
03/12/2019;12 - 13;2105;386
03/12/2019;13 - 14;2385;433
03/12/2019;14 - 15;2518;536
03/12/2019;15 - 16;2510;643
03/12/2019;16 - 17;2532;776
03/12/2019;17 - 18;2549;847
03/12/2019;18 - 19;2552;871
03/12/2019;19 - 20;2627;855
03/12/2019;20 - 21;2468;848
03/12/2019;21 - 22;2386;840
03/12/2019;22 - 23;2414;837
03/12/2019;23 - 00;2509;831
04/12/2019;00 - 01;2389;776
04/12/2019;01 - 02;1953;638
04/12/2019;02 - 03;1991;562
04/12/2019;03 - 04;1891;571
04/12/2019;04 - 05;1771;559
04/12/2019;05 - 06;1723;517
04/12/2019;06 - 07;1527;548
04/12/2019;07 - 08;1466;505
04/12/2019;08 - 09;1376;462
04/12/2019;09 - 10;1388;459
04/12/2019;10 - 11;1425;483
04/12/2019;11 - 12;1586;507
04/12/2019;12 - 13;1837;561
04/12/2019;13 - 14;1856;570
04/12/2019;14 - 15;1776;580
04/12/2019;15 - 16;1473;580
04/12/2019;16 - 17;1438;551
04/12/2019;17 - 18;1500;428
04/12/2019;18 - 19;1703;387
04/12/2019;19 - 20;1859;345
04/12/2019;20 - 21;1998;315
04/12/2019;21 - 22;2118;356
04/12/2019;22 - 23;2208;372
04/12/2019;23 - 00;2298;435
05/12/2019;00 - 01;2362;430
05/12/2019;01 - 02;2427;454
05/12/2019;02 - 03;2485;352
05/12/2019;03 - 04;2315;291
05/12/2019;04 - 05;2277;288
05/12/2019;05 - 06;2440;265
05/12/2019;06 - 07;2525;255
05/12/2019;07 - 08;2713;373
05/12/2019;08 - 09;2894;429
05/12/2019;09 - 10;2879;432
05/12/2019;10 - 11;2890;425
05/12/2019;11 - 12;3069;421
05/12/2019;12 - 13;3183;436
05/12/2019;13 - 14;3232;484
05/12/2019;14 - 15;3297;560
05/12/2019;15 - 16;3440;691
05/12/2019;16 - 17;3333;777
05/12/2019;17 - 18;3169;810
05/12/2019;18 - 19;2953;893
05/12/2019;19 - 20;3424;896
05/12/2019;20 - 21;3572;923
05/12/2019;21 - 22;3659;994
05/12/2019;22 - 23;3422;1000
05/12/2019;23 - 00;3355;1026
06/12/2019;00 - 01;3297;1037
06/12/2019;01 - 02;3388;1037
06/12/2019;02 - 03;3385;1042
06/12/2019;03 - 04;3161;1042
06/12/2019;04 - 05;3267;1041
06/12/2019;05 - 06;3250;1035
06/12/2019;06 - 07;3488;1041
06/12/2019;07 - 08;3162;1038
06/12/2019;08 - 09;3222;1033
06/12/2019;09 - 10;3308;1003
06/12/2019;10 - 11;2915;976
06/12/2019;11 - 12;2780;978
06/12/2019;12 - 13;2808;983
06/12/2019;13 - 14;2782;975
06/12/2019;14 - 15;2745;967
06/12/2019;15 - 16;2851;951
06/12/2019;16 - 17;2954;957
06/12/2019;17 - 18;2966;933
06/12/2019;18 - 19;3056;936
06/12/2019;19 - 20;3008;952
06/12/2019;20 - 21;2931;957
06/12/2019;21 - 22;2840;956
06/12/2019;22 - 23;2762;954
06/12/2019;23 - 00;2879;944
07/12/2019;00 - 01;2883;939
07/12/2019;01 - 02;2670;950
07/12/2019;02 - 03;2531;937
07/12/2019;03 - 04;2319;892
07/12/2019;04 - 05;2768;840
07/12/2019;05 - 06;3264;848
07/12/2019;06 - 07;3022;871
07/12/2019;07 - 08;3130;914
07/12/2019;08 - 09;3232;952
07/12/2019;09 - 10;3317;904
07/12/2019;10 - 11;3237;913
07/12/2019;11 - 12;3230;887
07/12/2019;12 - 13;3194;923
07/12/2019;13 - 14;3137;912
07/12/2019;14 - 15;2990;883
07/12/2019;15 - 16;2860;837
07/12/2019;16 - 17;2501;849
07/12/2019;17 - 18;1968;821
07/12/2019;18 - 19;1558;760
07/12/2019;19 - 20;1319;714
07/12/2019;20 - 21;1246;591
07/12/2019;21 - 22;1182;485
07/12/2019;22 - 23;1213;417
07/12/2019;23 - 00;1477;502
08/12/2019;00 - 01;1737;662
08/12/2019;01 - 02;1889;661
08/12/2019;02 - 03;2212;663
08/12/2019;03 - 04;1962;670
08/12/2019;04 - 05;2089;747
08/12/2019;05 - 06;2166;780
08/12/2019;06 - 07;2111;810
08/12/2019;07 - 08;2249;832
08/12/2019;08 - 09;2543;859
08/12/2019;09 - 10;2899;1043
08/12/2019;10 - 11;3127;1060
08/12/2019;11 - 12;3233;1057
08/12/2019;12 - 13;3167;1058
08/12/2019;13 - 14;3215;1045
08/12/2019;14 - 15;3154;1015
08/12/2019;15 - 16;3087;980
08/12/2019;16 - 17;3318;963
08/12/2019;17 - 18;3419;972
08/12/2019;18 - 19;3414;953
08/12/2019;19 - 20;3256;964
08/12/2019;20 - 21;3249;975
08/12/2019;21 - 22;3195;940
08/12/2019;22 - 23;3029;949
08/12/2019;23 - 00;2572;948
09/12/2019;00 - 01;2437;793
09/12/2019;01 - 02;1987;715
09/12/2019;02 - 03;2061;701
09/12/2019;03 - 04;2401;722
09/12/2019;04 - 05;2311;784
09/12/2019;05 - 06;2343;937
09/12/2019;06 - 07;2872;928
09/12/2019;07 - 08;2842;933
09/12/2019;08 - 09;2731;938
09/12/2019;09 - 10;2649;954
09/12/2019;10 - 11;2553;958
09/12/2019;11 - 12;2411;965
09/12/2019;12 - 13;2906;946
09/12/2019;13 - 14;3135;903
09/12/2019;14 - 15;3142;838
09/12/2019;15 - 16;3356;769
09/12/2019;16 - 17;3442;685
09/12/2019;17 - 18;3272;686
09/12/2019;18 - 19;3060;861
09/12/2019;19 - 20;2507;949
09/12/2019;20 - 21;2469;994
09/12/2019;21 - 22;2567;989
09/12/2019;22 - 23;2473;947
09/12/2019;23 - 00;2424;924
10/12/2019;00 - 01;2299;924
10/12/2019;01 - 02;1902;879
10/12/2019;02 - 03;1511;714
10/12/2019;03 - 04;1183;674
10/12/2019;04 - 05;805;554
10/12/2019;05 - 06;604;379
10/12/2019;06 - 07;464;280
10/12/2019;07 - 08;242;201
10/12/2019;08 - 09;231;93
10/12/2019;09 - 10;310;57
10/12/2019;10 - 11;619;61
10/12/2019;11 - 12;1014;116
10/12/2019;12 - 13;1405;133
10/12/2019;13 - 14;1688;179
10/12/2019;14 - 15;2094;244
10/12/2019;15 - 16;2737;348
10/12/2019;16 - 17;3177;518
10/12/2019;17 - 18;3553;681
10/12/2019;18 - 19;3024;792
10/12/2019;19 - 20;3118;873
10/12/2019;20 - 21;3957;930
10/12/2019;21 - 22;4019;970
10/12/2019;22 - 23;3977;972
10/12/2019;23 - 00;3757;979
11/12/2019;00 - 01;3868;991
11/12/2019;01 - 02;3496;1000
11/12/2019;02 - 03;3273;998
11/12/2019;03 - 04;3524;1000
11/12/2019;04 - 05;3483;983
11/12/2019;05 - 06;3168;967
11/12/2019;06 - 07;2613;963
11/12/2019;07 - 08;2328;913
11/12/2019;08 - 09;2086;829
11/12/2019;09 - 10;1886;749
11/12/2019;10 - 11;1669;637
11/12/2019;11 - 12;1503;510
11/12/2019;12 - 13;1377;366
11/12/2019;13 - 14;1328;291
11/12/2019;14 - 15;1325;223
11/12/2019;15 - 16;1371;183
11/12/2019;16 - 17;1344;177
11/12/2019;17 - 18;1222;158
11/12/2019;18 - 19;1118;121
11/12/2019;19 - 20;1079;116
11/12/2019;20 - 21;1020;105
11/12/2019;21 - 22;968;88
11/12/2019;22 - 23;963;75
11/12/2019;23 - 00;878;69
12/12/2019;00 - 01;758;73
12/12/2019;01 - 02;676;68
12/12/2019;02 - 03;662;63
12/12/2019;03 - 04;671;71
12/12/2019;04 - 05;723;61
12/12/2019;05 - 06;747;55
12/12/2019;06 - 07;957;88
12/12/2019;07 - 08;1006;179
12/12/2019;08 - 09;1091;225
12/12/2019;09 - 10;1040;210
12/12/2019;10 - 11;1018;175
12/12/2019;11 - 12;994;271
12/12/2019;12 - 13;1062;363
12/12/2019;13 - 14;1155;408
12/12/2019;14 - 15;1115;431
12/12/2019;15 - 16;1162;496
12/12/2019;16 - 17;1267;493
12/12/2019;17 - 18;1417;500
12/12/2019;18 - 19;1493;547
12/12/2019;19 - 20;1640;514
12/12/2019;20 - 21;1710;482
12/12/2019;21 - 22;1801;417
12/12/2019;22 - 23;1913;393
12/12/2019;23 - 00;1938;388
13/12/2019;00 - 01;1979;513
13/12/2019;01 - 02;2273;618
13/12/2019;02 - 03;2493;671
13/12/2019;03 - 04;2605;757
13/12/2019;04 - 05;2768;803
13/12/2019;05 - 06;2907;826
13/12/2019;06 - 07;2868;814
13/12/2019;07 - 08;2903;762
13/12/2019;08 - 09;2975;729
13/12/2019;09 - 10;2847;752
13/12/2019;10 - 11;2774;703
13/12/2019;11 - 12;2759;729
13/12/2019;12 - 13;2647;709
13/12/2019;13 - 14;2572;614
13/12/2019;14 - 15;2440;415
13/12/2019;15 - 16;2309;430
13/12/2019;16 - 17;2154;475
13/12/2019;17 - 18;1996;463
13/12/2019;18 - 19;1846;373
13/12/2019;19 - 20;1554;292
13/12/2019;20 - 21;1317;175
13/12/2019;21 - 22;1222;109
13/12/2019;22 - 23;1094;131
13/12/2019;23 - 00;961;123
14/12/2019;00 - 01;948;96
14/12/2019;01 - 02;920;113
14/12/2019;02 - 03;996;122
14/12/2019;03 - 04;1075;137
14/12/2019;04 - 05;1174;179
14/12/2019;05 - 06;1190;195
14/12/2019;06 - 07;1144;211
14/12/2019;07 - 08;1287;245
14/12/2019;08 - 09;1368;293
14/12/2019;09 - 10;1384;390
14/12/2019;10 - 11;1251;458
14/12/2019;11 - 12;1121;495
14/12/2019;12 - 13;1091;525
14/12/2019;13 - 14;1131;613
14/12/2019;14 - 15;1287;658
14/12/2019;15 - 16;1379;663
14/12/2019;16 - 17;1387;700
14/12/2019;17 - 18;1558;752
14/12/2019;18 - 19;1865;807
14/12/2019;19 - 20;1999;781
14/12/2019;20 - 21;2108;807
14/12/2019;21 - 22;2498;800
14/12/2019;22 - 23;2734;828
14/12/2019;23 - 00;2845;819
15/12/2019;00 - 01;2946;812
15/12/2019;01 - 02;2643;757
15/12/2019;02 - 03;2579;734
15/12/2019;03 - 04;2435;724
15/12/2019;04 - 05;2024;675
15/12/2019;05 - 06;1924;636
15/12/2019;06 - 07;1962;632
15/12/2019;07 - 08;1862;621
15/12/2019;08 - 09;2210;615
15/12/2019;09 - 10;2637;699
15/12/2019;10 - 11;2849;793
15/12/2019;11 - 12;3081;827
15/12/2019;12 - 13;3261;834
15/12/2019;13 - 14;3187;850
15/12/2019;14 - 15;3093;819
15/12/2019;15 - 16;3271;711
15/12/2019;16 - 17;3296;631
15/12/2019;17 - 18;3029;792
15/12/2019;18 - 19;2635;857
15/12/2019;19 - 20;2379;850
15/12/2019;20 - 21;2266;816
15/12/2019;21 - 22;2305;765
15/12/2019;22 - 23;2416;743
15/12/2019;23 - 00;2282;705
16/12/2019;00 - 01;2236;669
