date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;AT;BE;DE-LU;FR;NL
29/02/2020;08 - 09;10,9;12,99;12,99;12,99;12,99;23,96;12,99;12,99;10,19;9,86;10,19;12,99;12,99;12,99;33,2;33,2;33,2;25,07;15,93;12,99;14,91;20,4
29/02/2020;09 - 10;11,48;14,01;14,01;14,01;14,01;23,99;14,01;14,01;10,43;9,91;10,43;14,01;14,01;14,01;30,08;30,08;30,08;25,07;18,71;14,01;17;25,7
29/02/2020;10 - 11;11,22;13,9;13,9;13,9;13,9;26,59;12,36;13,9;10,46;9,91;10,46;13,9;13,9;13,9;30,03;30,03;30,03;25,07;19,29;12,36;16,75;28
29/02/2020;11 - 12;10,84;13,39;13,39;13,39;13,39;23,98;9,97;13,39;10,44;9,68;10,44;13,39;13,39;13,39;30,01;30,01;30,01;26,08;20,94;9,97;16,5;25,8
29/02/2020;12 - 13;10,48;13,01;13,01;13,01;13,01;25,71;6,71;13,01;10,35;9,45;10,35;13,01;13,01;13,01;25,71;25,71;25,71;26,06;23,66;6,71;16,75;29,82
29/02/2020;13 - 14;10,15;12,12;12,12;12,12;12,12;27,93;9,25;12,12;10,24;9,25;10,24;12,12;12,12;12,12;27,93;27,93;27,93;26,06;23,06;4,22;15,99;26
29/02/2020;14 - 15;10,09;11,94;11,94;11,94;11,94;29,86;9,28;11,94;10,17;9,28;10,17;11,94;11,94;11,94;29,86;29,86;29,86;26,02;22,29;4,21;15;25,1
29/02/2020;15 - 16;10,08;11,87;11,87;11,87;11,87;27,61;9,32;11,87;10,16;9,32;10,16;11,87;11,87;11,87;27,61;27,61;27,61;26,05;22;7,63;15,22;23,3
29/02/2020;16 - 17;10,38;12,16;12,16;12,16;12,16;30,04;5,22;12,16;10,26;9,46;10,26;12,16;12,16;12,16;30,04;30,04;30,04;25,02;23,6;5,22;15;25,22
29/02/2020;17 - 18;11,14;13,91;13,91;13,91;13,91;38,08;12,25;13,91;10,39;9,83;10,39;13,91;13,91;13,91;38,08;38,08;38,08;21,95;22,89;12,25;19,36;35
29/02/2020;18 - 19;11,46;13,92;13,92;13,92;13,92;32,57;13,92;13,92;10,44;10,19;10,44;13,92;13,92;13,92;32,57;32,57;32,57;17,65;29,15;13,92;22,95;30,1
29/02/2020;19 - 20;10,79;12,78;12,78;12,78;12,78;20,45;12,78;12,78;10,33;9,87;10,33;12,78;12,78;12,78;20,45;20,45;20,45;18,34;33,93;12,78;25,61;33,93
29/02/2020;20 - 21;9,91;10,26;10,26;10,26;10,26;10,38;8,06;10,26;10,16;9,65;10,16;10,26;10,26;10,26;10,38;10,38;10,38;14,25;31,56;8,06;22,35;29,9
29/02/2020;21 - 22;9,81;10,16;10,16;10,16;10,16;13,83;7,38;10,16;10,04;9,45;10,04;10,16;10,16;10,16;13,83;13,83;10,16;11,32;22,4;7,38;16,5;22,4
29/02/2020;22 - 23;10;10,41;10,41;10,41;10,41;18,39;10,41;10,41;9,89;9,66;9,89;10,41;10,41;10,41;18,39;18,39;18,39;19,07;20,35;10,41;16,18;22,6
29/02/2020;23 - 00;9,59;9,51;9,51;9,51;9,51;15,04;9,51;9,51;9,51;9,51;9,51;9,73;9,73;9,73;15,04;15,04;15,04;24,01;22,47;9,51;17,51;22,4
01/03/2020;00 - 01;9,38;9,32;9,32;9,32;9,32;19,06;0,06;9,32;9,32;9,32;9,32;9,95;9,95;9,95;19,06;19,06;19,06;19,17;15;-4,92;16,99;13,62
01/03/2020;01 - 02;9,34;9,34;9,34;9,34;9,34;17,1;0,09;9,34;9,34;9,21;9,34;9,87;9,87;9,87;17,1;17,1;17,1;20,01;17,05;-3,88;13,8;20,22
01/03/2020;02 - 03;9,22;9,13;9,13;9,13;9,13;17,04;0,08;9,13;9,13;9,13;9,13;9,81;9,81;9,81;17,04;17,04;17,04;19,03;11,31;-6,98;13,53;11,83
01/03/2020;03 - 04;8,93;8,89;8,89;8,89;8,89;17,04;0,07;8,89;8,89;8,68;8,89;9,78;9,78;9,78;17,04;17,04;17,04;18,95;6,9;-3,88;7,7;10,69
01/03/2020;04 - 05;8,46;8,73;8,73;8,73;8,73;17,07;0,06;8,73;8,73;7,87;8,73;9,78;9,78;9,78;17,07;17,07;17,07;10,85;5,62;-1,02;5,64;5,95
01/03/2020;05 - 06;8,39;8,86;8,86;8,86;8,86;17,64;0,06;8,86;8,86;7,68;8,86;9,79;9,79;9,79;17,64;17,64;17,64;18,96;4,67;-1,03;5,67;5,99
01/03/2020;06 - 07;8,59;8,61;8,61;8,61;8,61;13,98;0,07;8,61;8,61;8,44;8,61;9,9;9,9;9,9;13,98;13,98;13,98;20,01;9,26;-5,3;9,29;9,81
01/03/2020;07 - 08;8,9;8,9;8,9;8,9;8,9;8,9;0,08;8,9;8,9;8,9;8,9;9,98;9,98;9,98;8,9;8,9;8,9;23,1;11,22;-3,89;10,25;11,88
01/03/2020;08 - 09;9,23;9,43;9,43;9,43;9,43;11,24;0,1;9,43;9,43;9,05;9,43;10,05;10,05;10,05;11,24;11,24;11,24;24,06;11,65;-0,05;10,16;12,33
01/03/2020;09 - 10;9,45;9,87;9,87;9,87;9,87;15,13;0,12;9,87;9,87;9,09;9,87;10,11;10,11;10,11;15,13;15,13;15,13;24,08;17,67;-0,23;12,57;20
01/03/2020;10 - 11;9,66;10,24;10,24;10,24;10,24;21,92;0,13;10,24;10,24;9,1;10,24;10,24;10,24;10,24;21,92;21,92;21,92;25;13,8;-4,03;13,8;25
01/03/2020;11 - 12;9,63;10,27;10,27;10,27;10,27;21,48;0,1;10,27;10,27;9,1;10,27;10,27;10,27;10,27;21,48;21,48;21,48;24,9;22;-2,16;13,3;22,4
01/03/2020;12 - 13;9,53;10,11;10,11;10,11;10,11;18,88;0,09;10,11;10,11;9,09;10,11;10,11;10,11;10,11;18,88;18,88;18,88;20;23,2;-6,97;14;23
01/03/2020;13 - 14;9,47;9,99;9,99;9,99;9,99;17,6;0,1;9,99;9,99;9,07;9,99;10,07;10,07;10,07;17,6;17,6;17,6;16,09;23,22;-7,85;11;23
01/03/2020;14 - 15;9,44;9,94;9,94;9,94;9,94;14,01;0,09;9,94;9,94;9,11;9,94;10,06;10,06;10,06;14,01;14,01;14,01;14,26;19,65;-5,06;9,97;23,97
01/03/2020;15 - 16;9,49;9,96;9,96;9,96;9,96;13,91;0,03;9,96;9,96;9,36;9,96;10,08;10,08;10,08;13,91;13,91;13,91;20;15;0,03;9,07;24,26
01/03/2020;16 - 17;10,72;11,59;11,59;11,59;11,59;24,75;15,11;11,59;10,27;9,62;10,27;11,59;11,59;11,59;24,75;24,75;24,75;24,07;22,45;15,11;13,29;23,3
01/03/2020;17 - 18;11,65;13,94;13,94;13,94;13,94;34,93;22,73;22,73;10,45;9,86;10,45;13,94;13,94;13,94;34,93;34,93;34,93;33,07;32,4;33,07;14;36,12
01/03/2020;18 - 19;11,85;14,22;14,22;14,22;14,22;33,48;14,22;14,22;10,59;10,21;10,59;14,22;14,22;14,22;33,48;33,48;33,48;34,7;44,64;34,7;25,74;39,42
01/03/2020;19 - 20;11,67;13,09;13,09;13,09;13,09;27,04;13,09;13,09;10,57;10,18;10,57;13,09;13,09;13,09;27,04;27,04;27,04;36,12;36,12;36,12;36,12;36,12
01/03/2020;20 - 21;11,21;12,59;12,59;12,59;12,59;20,91;12,59;12,59;10,43;10,14;10,43;12,59;12,59;12,59;20,91;20,91;20,91;31,49;31,49;31,49;31,49;31,49
01/03/2020;21 - 22;10,95;11,99;11,99;11,99;11,99;19,84;11,99;11,99;10,22;10,05;10,22;11,99;11,99;11,99;19,84;19,84;19,84;26,1;26,1;26,1;26,1;26,1
01/03/2020;22 - 23;10,77;11,89;11,89;11,89;11,89;17;11,89;11,89;9,96;9,96;9,96;11,89;11,89;11,89;17;17;17;27,76;27,76;27,76;27,76;27,76
01/03/2020;23 - 00;10,4;11,49;11,49;11,49;11,49;11,49;11,49;11,49;9,83;9,83;9,83;11,49;11,49;11,49;11,49;11,49;11,49;24,24;24,24;24,24;24,24;24,24
02/03/2020;00 - 01;9,94;10,28;10,28;10,28;10,28;10,28;10,28;10,28;9,86;9,78;9,86;10,28;10,28;10,28;10,28;10,28;10,28;24,31;24,31;24,31;24,31;24,31
02/03/2020;01 - 02;9,97;10,76;10,76;10,76;10,76;10,76;10,76;10,76;9,7;9,7;9,7;10,76;10,76;10,76;10,76;10,76;10,76;23,3;23,3;23,3;23,3;23,3
02/03/2020;02 - 03;10;10,96;10,96;10,96;10,96;10,96;10,96;10,96;9,68;9,68;9,68;10,96;10,96;10,96;10,96;10,96;10,96;21,71;21,71;21,71;21,71;21,71
02/03/2020;03 - 04;10,08;11,24;11,24;11,24;11,24;11,24;11,24;11,24;9,72;9,72;9,72;11,24;11,24;11,24;11,24;11,24;11,24;19,2;19,2;19,2;19,2;19,2
02/03/2020;04 - 05;10,34;11,98;11,98;11,98;11,98;11,98;11,98;11,98;9,8;9,8;9,8;11,98;11,98;11,98;11,98;11,98;11,98;19,15;19,15;19,15;19,15;19,15
02/03/2020;05 - 06;11,17;13,88;13,88;13,88;13,88;13,88;13,88;13,88;10,11;10;10,11;13,88;13,88;13,88;13,88;13,88;13,88;23,53;23,53;23,53;23,53;23,53
02/03/2020;06 - 07;11,85;15,37;15,37;15,37;30,17;39,56;30,91;30,91;10,49;9,68;10,49;15,37;15,37;15,37;39,56;39,56;39,56;30,91;30,91;30,91;30,91;30,91
02/03/2020;07 - 08;13,76;16,36;16,36;30,08;37;47,08;37;37;10,74;9,86;10,74;16,36;16,36;16,36;47,08;47,08;47,08;37;37;37;37;37
02/03/2020;08 - 09;14,8;17,07;17,07;39,92;39,92;52,3;39,92;39,92;10,86;10,09;10,86;17,07;17,07;17,07;52,3;52,3;52,3;39,92;39,92;39,92;39,92;39,92
02/03/2020;09 - 10;14,43;17,15;17,15;36,94;36,94;52,05;36,94;36,94;10,72;10,07;10,72;17,15;17,15;17,15;52,05;52,05;52,05;36,94;36,94;36,94;36,94;36,94
02/03/2020;10 - 11;13,85;17,23;17,23;36,71;36,71;46,74;36,71;36,71;10,55;10,03;10,55;17,23;17,23;17,23;46,74;46,74;46,74;36,71;36,71;36,71;36,71;36,71
02/03/2020;11 - 12;13,78;17,21;17,21;27,56;37,03;51,51;37,03;37,03;10,48;10;10,48;17,21;17,21;17,21;51,51;51,51;51,51;37,03;37,03;37,03;37,03;37,03
02/03/2020;12 - 13;13,81;17,35;17,35;19,92;35,13;46,75;35,13;35,13;10,42;10,02;10,42;17,35;17,35;17,35;46,75;46,75;46,75;35,13;35,13;35,13;35,13;35,13
02/03/2020;13 - 14;13,82;17,36;17,36;19,54;35,35;43,35;35,35;35,35;10,38;10,01;10,38;17,36;17,36;17,36;43,35;43,35;43,35;35,35;35,35;35,35;35,35;35,35
02/03/2020;14 - 15;13,75;17,41;17,41;23,93;34,74;41,09;34,74;34,74;10,35;10,03;10,35;17,41;17,41;17,41;41,09;41,09;41,09;34,74;34,74;34,74;34,74;34,74
02/03/2020;15 - 16;13,63;17,3;17,3;36,79;36,79;41,06;36,79;36,79;10,42;10,05;10,42;17,3;17,3;17,3;41,06;41,06;41,06;36,79;35,48;36,79;34,62;36,54
02/03/2020;16 - 17;13,76;17,04;17,04;38,93;38,93;41,36;38,93;38,93;10,51;10,07;10,51;17,04;17,04;17,04;41,36;41,36;41,36;38,93;36,51;38,93;34,91;38,43
02/03/2020;17 - 18;13,94;16,85;16,85;41,09;41,09;50,01;41,09;41,09;10,62;10,09;10,62;16,85;16,85;16,85;50,01;50,01;50,01;41,09;38,21;41,09;36,05;40,66
02/03/2020;18 - 19;14,74;16,78;16,78;49,5;49,5;54,92;49,5;49,5;10,68;10,13;10,68;16,78;16,78;16,78;54,92;54,92;54,92;49,5;49,5;49,5;49,5;49,5
02/03/2020;19 - 20;14,07;16,46;16,46;43,92;43,92;43,92;43,92;43,92;10,63;10,11;10,63;16,46;16,46;16,46;43,92;43,92;43,92;43,92;43,92;43,92;43,92;43,92
02/03/2020;20 - 21;13,68;16,46;16,46;36,84;36,84;36,84;37,75;37,75;10,56;10,09;10,56;16,46;16,46;16,46;36,84;36,84;36,84;37,75;37,75;37,75;37,75;37,75
02/03/2020;21 - 22;12,78;16,75;16,75;17,17;27,08;26,77;33,54;33,54;10,47;10,13;10,47;16,75;16,75;16,75;27,08;27,08;27,08;33,54;33,54;33,54;33,54;33,54
02/03/2020;22 - 23;11,9;15,93;15,93;15,93;20,33;20,33;30,88;30,88;10,25;10,02;10,25;15,93;15,93;15,93;20,33;20,33;20,33;30,88;30,88;30,88;30,88;30,88
02/03/2020;23 - 00;11,57;15,12;15,12;15,12;19,3;15,93;28,97;28,97;10,04;9,88;10,04;15,12;15,12;15,12;19,3;19,3;19,3;28,97;28,97;28,97;28,97;28,97
03/03/2020;00 - 01;11,28;15,92;15,92;15,92;25,41;15,92;26,04;26,04;9,68;9,68;9,68;15,4;15,4;15,4;25,41;25,41;25,41;26,04;26,04;26,04;26,04;26,04
03/03/2020;01 - 02;11,23;15,93;15,93;15,93;24,44;15,93;25,04;25,04;9,49;9,49;9,49;15,93;15,93;15,93;24,44;24,44;24,44;25,04;25,04;25,04;25,04;25,04
03/03/2020;02 - 03;11,27;16,24;16,24;16,24;16,24;16,24;24,53;24,53;9,46;9,46;9,46;16,24;16,24;16,24;16,24;16,24;16,24;24,53;24,53;24,53;24,53;24,53
03/03/2020;03 - 04;11,34;16,75;16,75;16,75;18,95;16,75;24,1;24,1;9,46;9,46;9,46;16,43;16,43;16,43;18,95;18,95;18,95;24,1;24,1;24,1;24,1;24,1
03/03/2020;04 - 05;11,46;16,98;16,98;16,98;23,86;19,12;24,45;24,45;9,49;9,49;9,49;16,63;16,63;16,63;27,05;27,05;27,05;24,45;24,45;24,45;24,45;24,45
03/03/2020;05 - 06;11,53;15,18;15,18;15,18;27,82;31,57;28,5;27,82;9,59;9,59;9,59;15,18;15,18;15,18;31,57;31,57;31,57;28,5;28,5;28,5;28,5;28,5
03/03/2020;06 - 07;11,75;14,35;14,35;14,35;36,37;36,37;35,68;36,37;9,55;9,55;9,55;14,35;14,35;14,35;36,37;36,37;36,37;35,68;35,68;35,68;35,68;35,68
03/03/2020;07 - 08;13,62;15,34;15,34;19,96;43,13;43,13;42,3;43,13;9,97;9,74;9,97;15,34;15,34;15,34;43,13;43,13;43,13;42,3;42,3;42,3;42,3;42,3
03/03/2020;08 - 09;13,99;15,49;15,49;45,6;46,72;48,63;45,6;46,72;10,05;10,05;10,05;15,49;15,49;15,49;48,63;48,63;48,63;45,6;45,6;45,6;45,6;45,6
03/03/2020;09 - 10;13,67;15,3;15,3;41,68;42,7;53,17;41,68;42,7;9,96;9,96;9,96;15,3;15,3;15,3;53,17;53,17;53,17;41,68;41,68;41,68;41,68;41,68
03/03/2020;10 - 11;13,44;15,27;15,27;37,97;38,91;46,71;37,97;38,91;9,92;9,92;9,92;15,27;15,27;15,27;46,71;46,71;46,71;37,97;37,97;37,97;37,97;37,97
03/03/2020;11 - 12;13,07;15,16;15,16;19,58;35,69;43,05;34,83;35,69;9,87;9,87;9,87;15,16;15,16;15,16;43,05;43,05;43,05;37,92;33,23;34,83;36,49;32
03/03/2020;12 - 13;12,59;14,99;14,99;14,99;32,6;43,06;31,82;32,6;9,96;9,94;9,96;14,99;14,99;14,99;43,06;43,06;43,06;35,99;26,89;31,82;37,32;27,4
03/03/2020;13 - 14;12,3;14,42;14,42;14,42;34,8;41,37;33,96;34,8;9,93;9,93;9,93;14,42;14,42;14,42;41,37;41,37;41,37;36,9;32,46;33,96;35,56;31,29
03/03/2020;14 - 15;12,15;13,98;13,98;13,98;35,93;35,93;35,93;35,93;9,93;9,93;9,93;13,98;13,98;13,98;35,93;35,93;35,93;36,09;35,83;35,93;36,01;35,76
03/03/2020;15 - 16;12,14;13,92;13,92;13,92;37,66;37,66;37,66;37,66;9,98;9,94;9,98;13,92;13,92;13,92;37,66;37,66;37,66;37,66;37,66;37,66;37,66;37,66
03/03/2020;16 - 17;12,16;13,9;13,9;13,9;39,84;39,84;39,84;39,84;10,03;9,96;10,03;13,9;13,9;13,9;39,84;39,84;39,84;39,84;39,84;39,84;39,84;39,84
03/03/2020;17 - 18;13,08;14,12;14,12;19,54;41,73;41,73;41,73;41,73;10,11;9,97;10,11;14,12;14,12;14,12;41,73;41,73;41,73;41,73;41,73;41,73;41,73;41,73
03/03/2020;18 - 19;13,6;14,26;14,26;49,56;55,98;55,98;55,98;55,98;9,89;9,89;9,89;14,26;14,26;14,26;55,98;55,98;55,98;55,98;55,98;55,98;55,98;55,98
03/03/2020;19 - 20;13,92;15,53;15,53;23,66;35,06;23,66;56,9;56,9;10,26;10;10,26;15,53;15,53;15,53;35,06;35,06;35,06;56,9;56,9;56,9;56,9;56,9
03/03/2020;20 - 21;12,59;14,32;14,32;14,32;35;14,32;40,93;40,93;10,26;10;10,26;14,32;14,32;14,32;35;35;35;40,93;40,93;40,93;40,93;40,93
03/03/2020;21 - 22;11,95;14,05;14,05;14,05;27,03;14,05;38,19;38,19;10,11;10,11;10,11;14,05;14,05;14,05;27,03;27,03;27,03;38,19;38,19;38,19;38,19;38,19
03/03/2020;22 - 23;11,4;13,65;13,65;13,65;20,2;13,65;35,03;35,03;9,92;9,92;9,92;13,65;13,65;13,65;20,2;20,2;20,2;35,03;35,03;35,03;35,03;35,03
03/03/2020;23 - 00;10,78;12,28;12,28;12,28;12,28;12,28;31,29;31,29;9,72;9,72;9,72;12,28;12,28;12,28;12,28;12,28;12,28;31,29;31,29;31,29;31,29;31,29
04/03/2020;00 - 01;10,9;13,27;13,27;13,27;13,27;13,27;30,1;30,1;9,71;9,71;9,71;13,27;13,27;13,27;13,27;13,27;13,27;30,1;30,1;30,1;30,1;30,1
04/03/2020;01 - 02;10,73;13,13;13,13;13,13;13,13;13,13;28,1;28,1;9,65;9,65;9,65;13,13;13,13;13,13;13,13;13,13;13,13;28,1;28,1;28,1;28,1;28,1
04/03/2020;02 - 03;10,73;13,15;13,15;13,15;13,15;13,15;27,08;27,08;9,63;9,63;9,63;13,15;13,15;13,15;13,15;13,15;13,15;27,08;27,08;27,08;27,08;27,08
04/03/2020;03 - 04;10,77;13,21;13,21;13,21;13,21;13,21;26,8;26,8;9,64;9,64;9,64;13,21;13,21;13,21;13,21;13,21;13,21;26,8;26,8;26,8;26,8;26,8
04/03/2020;04 - 05;10,93;13,39;13,39;13,39;13,39;13,39;26,8;26,8;9,69;9,69;9,69;13,39;13,39;13,39;13,39;13,39;13,39;26,8;26,8;26,8;26,8;26,8
04/03/2020;05 - 06;11,59;13,58;13,58;13,58;13,58;13,58;30,05;30,05;9,85;9,85;9,85;13,58;13,58;13,58;13,58;13,58;13,58;30,05;30,05;30,05;30,05;30,05
04/03/2020;06 - 07;12,51;13,69;13,69;35,63;35,63;35,63;36,51;36,51;9,88;9,88;9,88;13,69;13,69;13,69;35,63;35,63;35,63;36,51;36,51;36,51;36,51;36,51
04/03/2020;07 - 08;13,47;13,83;13,83;46,36;46,36;46,36;47,2;47,2;10,11;10,11;10,11;13,83;13,83;13,83;46,36;46,36;46,36;47,2;47,2;47,2;47,2;47,2
04/03/2020;08 - 09;13,7;13,86;13,86;53,44;53,44;53,44;54,75;54,75;10,19;10,19;10,19;13,86;13,86;13,86;53,44;53,44;53,44;54,75;54,75;54,75;54,75;54,75
04/03/2020;09 - 10;13,55;13,85;13,85;49,98;49,98;49,98;50,32;50,32;10,13;10,13;10,13;13,85;13,85;13,85;49,98;49,98;49,98;50,32;50,32;50,32;50,32;50,32
04/03/2020;10 - 11;13,27;13,85;13,85;44,23;44,23;44,23;44,23;44,23;10,06;10,06;10,06;13,85;13,85;13,85;44,23;44,23;44,23;44,23;44,23;44,23;44,23;44,23
04/03/2020;11 - 12;13,04;13,79;13,79;41,09;41,09;41,09;41,09;41,09;10,03;10,03;10,03;13,79;13,79;13,79;41,09;41,09;41,09;41,09;41,09;41,09;41,09;41,09
04/03/2020;12 - 13;12,82;13,78;13,78;37,9;37,9;37,9;37,9;37,9;10,01;10,01;10,01;13,78;13,78;13,78;37,9;37,9;37,9;37,9;37,9;37,9;37,9;37,9
04/03/2020;13 - 14;12,53;13,73;13,73;35,97;35,97;35,97;35,97;35,97;9,92;9,92;9,92;13,73;13,73;13,73;35,97;35,97;35,97;35,97;35,97;35,97;35,97;35,97
04/03/2020;14 - 15;12,45;13,67;13,67;34,16;34,16;34,16;35;35;9,9;9,9;9,9;13,67;13,67;13,67;34,16;34,16;34,16;35;35;35;35;35
04/03/2020;15 - 16;12,41;13,61;13,61;35,02;35,02;35,02;35,88;35,88;9,88;9,88;9,88;13,61;13,61;13,61;35,02;35,02;35,02;35,88;35,88;35,88;35,88;35,88
04/03/2020;16 - 17;12,53;13,58;13,58;38,55;38,55;38,55;39,5;39,5;9,89;9,89;9,89;13,58;13,58;13,58;38,55;38,55;38,55;39,5;39,5;39,5;39,5;39,5
04/03/2020;17 - 18;13,09;13,61;13,61;48,49;48,49;48,49;48,49;48,49;9,94;9,94;9,94;13,61;13,61;13,61;48,49;48,49;48,49;48,49;44,94;48,49;42;47,93
04/03/2020;18 - 19;13,28;13,6;13,6;64,7;64,7;64,7;64,7;64,7;9,99;9,99;9,99;13,6;13,6;13,6;64,7;64,7;64,7;64,7;64,7;64,7;64,7;64,7
04/03/2020;19 - 20;13,75;13,93;13,93;39,05;39,05;39,05;63,34;63,34;10,2;10,2;10,2;13,93;13,93;13,93;39,05;39,05;39,05;63,34;63,34;63,34;63,34;63,34
04/03/2020;20 - 21;13,35;13,94;13,94;19,54;42,54;19,54;43,58;43,58;10,21;10,16;10,21;13,94;13,94;13,94;42,54;42,54;42,54;43,58;43,58;43,58;43,58;43,58
04/03/2020;21 - 22;13,09;14,09;14,09;16,44;27,04;16,44;37,53;37,53;10,12;10,12;10,12;14,09;14,09;14,09;27,04;27,04;27,04;37,53;37,53;37,53;37,53;37,53
04/03/2020;22 - 23;12,17;13,81;13,81;13,81;20,08;13,81;33,92;33,92;9,98;9,98;9,98;13,81;13,81;13,81;20,08;20,08;20,08;33,92;33,92;33,92;33,92;33,92
04/03/2020;23 - 00;11,22;13,39;13,39;13,39;13,39;13,39;31,82;31,82;9,81;9,81;9,81;13,39;13,39;13,39;19,61;19,61;19,61;31,82;31,82;31,82;31,82;31,82
05/03/2020;00 - 01;11,07;13,19;13,19;13,19;13,19;13,19;30,24;30,24;9,92;9,92;9,92;13,19;13,19;13,19;26,78;26,78;26,78;30,24;30,24;30,24;30,24;30,24
05/03/2020;01 - 02;10,99;13,49;13,49;13,49;13,49;13,49;29,08;29,08;9,84;9,84;9,84;13,49;13,49;13,49;26,71;26,71;26,71;29,08;29,08;29,08;29,08;29,08
05/03/2020;02 - 03;10,98;13,51;13,51;13,51;13,51;13,51;28,35;28,35;9,81;9,81;9,81;13,51;13,51;13,51;13,51;13,51;13,51;28,6;26,88;28,6;25,4;28,35
05/03/2020;03 - 04;11,24;13,76;13,76;13,76;13,76;13,76;28,62;28,62;9,84;9,84;9,84;13,76;13,76;13,76;13,76;13,76;13,76;29,01;26,22;29,01;23,84;28,62
05/03/2020;04 - 05;11,93;14,09;14,09;14,09;29,38;14,09;29,51;29,51;9,91;9,91;9,91;14,09;14,09;14,09;29,38;29,38;29,38;30,1;25,98;30,1;22,49;29,51
05/03/2020;05 - 06;12,15;13,77;13,77;13,77;30,79;30,67;31,55;30,79;10,09;10,09;10,09;13,77;13,77;13,77;36,63;36,63;36,63;31,55;27,2;31,55;23,49;30,88
05/03/2020;06 - 07;12,42;13,76;13,76;19,5;38,66;31,88;37,91;38,66;10,13;10,13;10,13;13,76;13,76;13,76;38,66;38,66;38,66;37,91;35,16;37,91;32,86;37,47
05/03/2020;07 - 08;16,23;14,23;14,23;45,61;45,61;45,61;45,61;45,61;10,66;10,66;10,66;14,23;14,23;14,23;45,61;45,61;45,61;45,61;45,61;45,61;45,61;45,61
05/03/2020;08 - 09;19,6;14,46;14,46;54,64;54,64;54,64;54,64;54,64;10,85;10,85;10,85;14,46;14,46;14,46;54,64;54,64;54,64;54,64;54,64;54,64;54,64;54,64
05/03/2020;09 - 10;18,19;14,47;14,47;49,78;49,78;49,78;49,78;49,78;10,65;10,65;10,65;14,47;14,47;14,47;49,78;49,78;49,78;49,78;49,78;49,78;49,78;49,78
05/03/2020;10 - 11;14,82;14,48;14,48;42,09;42,09;42,09;42,09;42,09;10,4;10,4;10,4;14,48;14,48;14,48;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09
05/03/2020;11 - 12;14,23;14,49;14,49;40,99;40,99;40,99;40,99;40,99;10,24;10,24;10,24;14,49;14,49;14,49;40,99;40,99;40,99;40,99;40,99;40,99;40,99;40,99
05/03/2020;12 - 13;14,17;14,38;14,38;41,97;41,97;41,97;41,97;41,97;10,1;10,1;10,1;14,38;14,38;14,38;41,97;41,97;41,97;41,97;41,97;41,97;41,97;41,97
05/03/2020;13 - 14;13,87;14,29;14,29;40,51;40,51;40,51;40,51;40,51;9,98;9,98;9,98;14,29;14,29;14,29;40,51;40,51;40,51;40,51;40,51;40,51;40,51;40,51
05/03/2020;14 - 15;13,59;14,2;14,2;37,94;37,94;37,94;37,94;37,94;9,92;9,92;9,92;14,2;14,2;14,2;37,94;37,94;37,94;37,94;37,94;37,94;37,94;37,94
05/03/2020;15 - 16;13,66;14,4;14,4;36,75;36,75;36,75;36,75;36,75;9,92;9,92;9,92;14,4;14,4;14,4;36,75;36,75;36,75;36,75;36,75;36,75;36,75;36,75
05/03/2020;16 - 17;13,78;14,35;14,35;37,03;37,03;37,03;37,03;37,03;9,99;9,99;9,99;14,35;14,35;14,35;37,03;37,03;37,03;37,03;31,34;37,03;28,45;36,03
05/03/2020;17 - 18;14,03;14,36;14,36;39,87;39,87;39,87;38,91;39,87;10,1;10,1;10,1;14,36;14,36;14,36;39,87;39,87;39,87;38,91;29,65;38,91;24,76;37,88
05/03/2020;18 - 19;14,53;14,35;14,35;52,07;52,07;52,07;36,9;52,07;10,21;10,21;10,21;14,35;14,35;14,35;52,07;52,07;52,07;36,9;36,13;36,9;35,67;36,9
05/03/2020;19 - 20;17,72;16,66;16,66;35,82;35,82;35,82;35,82;35,82;10,56;10,56;10,56;16,66;16,66;16,66;35,82;35,82;35,82;35,82;35,82;35,82;35,82;35,82
05/03/2020;20 - 21;15,97;15,53;15,53;30,24;30,24;30,24;30,24;30,24;10,54;10,54;10,54;15,53;15,53;15,53;30,24;30,24;30,24;30,24;30,24;30,24;30,24;30,24
05/03/2020;21 - 22;14,51;15,44;15,44;25,6;25,6;25,6;27,85;27,85;10,41;10,41;10,41;15,44;15,44;15,44;25,6;25,6;25,6;27,85;27,85;27,85;27,85;27,85
05/03/2020;22 - 23;13,68;14,88;14,88;14,88;18,01;18,01;26,9;26,9;10,29;10,29;10,29;14,88;14,88;14,88;18,01;18,01;18,01;26,9;26,9;26,9;26,9;26,9
05/03/2020;23 - 00;12,78;13,76;13,76;13,76;13,76;13,76;25,3;25,3;10,18;10,18;10,18;13,76;13,76;13,76;13,76;13,76;13,76;25,3;25,3;25,3;25,3;25,3
06/03/2020;00 - 01;13,83;15,44;15,44;15,44;15,44;15,44;24,55;24,55;10,28;10,28;10,28;15,44;15,44;15,44;15,44;15,44;15,44;24,55;24,55;24,55;24,55;24,55
06/03/2020;01 - 02;13,59;14,96;14,96;14,96;14,96;14,96;22,96;22,96;10,11;10,11;10,11;14,96;14,96;14,96;14,96;14,96;14,96;22,96;22,96;22,96;22,96;22,96
