date;Hours;DK1;DK2
20/08/2020;17 - 18;799;88
20/08/2020;18 - 19;674;44
20/08/2020;19 - 20;433;40
20/08/2020;20 - 21;324;38
20/08/2020;21 - 22;347;48
20/08/2020;22 - 23;333;53
20/08/2020;23 - 00;344;56
21/08/2020;00 - 01;350;54
21/08/2020;01 - 02;397;53
21/08/2020;02 - 03;534;71
21/08/2020;03 - 04;445;84
21/08/2020;04 - 05;532;84
21/08/2020;05 - 06;1208;122
21/08/2020;06 - 07;1361;135
21/08/2020;07 - 08;1670;306
21/08/2020;08 - 09;2188;368
21/08/2020;09 - 10;2628;171
21/08/2020;10 - 11;2754;128
21/08/2020;11 - 12;2610;259
21/08/2020;12 - 13;2728;295
21/08/2020;13 - 14;2863;249
21/08/2020;14 - 15;2528;276
21/08/2020;15 - 16;2550;211
21/08/2020;16 - 17;2620;248
21/08/2020;17 - 18;2832;210
21/08/2020;18 - 19;2677;151
21/08/2020;19 - 20;2379;165
21/08/2020;20 - 21;1974;193
21/08/2020;21 - 22;1799;237
21/08/2020;22 - 23;1637;236
21/08/2020;23 - 00;1462;216
22/08/2020;00 - 01;1552;169
22/08/2020;01 - 02;1636;64
22/08/2020;02 - 03;1788;98
22/08/2020;03 - 04;1885;60
22/08/2020;04 - 05;1885;59
22/08/2020;05 - 06;1945;73
22/08/2020;06 - 07;1972;118
22/08/2020;07 - 08;2019;195
22/08/2020;08 - 09;2220;297
22/08/2020;09 - 10;2368;374
22/08/2020;10 - 11;2477;393
22/08/2020;11 - 12;1960;464
22/08/2020;12 - 13;2087;486
22/08/2020;13 - 14;2046;521
22/08/2020;14 - 15;2157;605
22/08/2020;15 - 16;2076;525
22/08/2020;16 - 17;2182;502
22/08/2020;17 - 18;2066;442
22/08/2020;18 - 19;2046;616
22/08/2020;19 - 20;1817;681
22/08/2020;20 - 21;2083;516
22/08/2020;21 - 22;1904;502
22/08/2020;22 - 23;1637;503
22/08/2020;23 - 00;1333;401
23/08/2020;00 - 01;1351;411
23/08/2020;01 - 02;1142;387
23/08/2020;02 - 03;943;372
23/08/2020;03 - 04;886;347
23/08/2020;04 - 05;1008;361
23/08/2020;05 - 06;1211;496
23/08/2020;06 - 07;1138;470
23/08/2020;07 - 08;1034;501
23/08/2020;08 - 09;1224;580
23/08/2020;09 - 10;1360;609
23/08/2020;10 - 11;1410;723
23/08/2020;11 - 12;1501;723
23/08/2020;12 - 13;1577;705
23/08/2020;13 - 14;1093;768
23/08/2020;14 - 15;1348;810
23/08/2020;15 - 16;1620;786
23/08/2020;16 - 17;2053;707
23/08/2020;17 - 18;2076;580
23/08/2020;18 - 19;2036;586
23/08/2020;19 - 20;2023;486
23/08/2020;20 - 21;1944;437
23/08/2020;21 - 22;1915;464
23/08/2020;22 - 23;1865;488
23/08/2020;23 - 00;1780;526
24/08/2020;00 - 01;1675;468
24/08/2020;01 - 02;1512;378
24/08/2020;02 - 03;1294;306
24/08/2020;03 - 04;1116;206
24/08/2020;04 - 05;999;194
24/08/2020;05 - 06;817;208
24/08/2020;06 - 07;694;190
24/08/2020;07 - 08;599;189
24/08/2020;08 - 09;523;104
24/08/2020;09 - 10;440;50
24/08/2020;10 - 11;413;83
24/08/2020;11 - 12;344;57
24/08/2020;12 - 13;335;49
24/08/2020;13 - 14;387;54
24/08/2020;14 - 15;413;63
24/08/2020;15 - 16;441;30
24/08/2020;16 - 17;525;25
24/08/2020;17 - 18;572;35
24/08/2020;18 - 19;561;46
24/08/2020;19 - 20;477;29
24/08/2020;20 - 21;483;44
24/08/2020;21 - 22;600;54
24/08/2020;22 - 23;662;82
24/08/2020;23 - 00;646;105
25/08/2020;00 - 01;738;111
25/08/2020;01 - 02;779;137
25/08/2020;02 - 03;832;173
25/08/2020;03 - 04;861;202
25/08/2020;04 - 05;779;157
25/08/2020;05 - 06;647;145
25/08/2020;06 - 07;548;103
25/08/2020;07 - 08;394;85
25/08/2020;08 - 09;298;65
25/08/2020;09 - 10;351;75
25/08/2020;10 - 11;341;56
25/08/2020;11 - 12;259;50
25/08/2020;12 - 13;201;52
25/08/2020;13 - 14;241;56
25/08/2020;14 - 15;334;73
25/08/2020;15 - 16;514;56
25/08/2020;16 - 17;697;66
25/08/2020;17 - 18;830;105
25/08/2020;18 - 19;1048;166
25/08/2020;19 - 20;1276;198
25/08/2020;20 - 21;1045;284
25/08/2020;21 - 22;1115;366
25/08/2020;22 - 23;1450;479
25/08/2020;23 - 00;1262;545
26/08/2020;00 - 01;1716;579
26/08/2020;01 - 02;1604;663
26/08/2020;02 - 03;1504;638
26/08/2020;03 - 04;1651;628
26/08/2020;04 - 05;1490;698
26/08/2020;05 - 06;1233;684
26/08/2020;06 - 07;994;622
26/08/2020;07 - 08;675;690
26/08/2020;08 - 09;576;699
26/08/2020;09 - 10;400;677
26/08/2020;10 - 11;308;633
26/08/2020;11 - 12;260;590
26/08/2020;12 - 13;349;534
26/08/2020;13 - 14;494;489
26/08/2020;14 - 15;634;479
26/08/2020;15 - 16;745;400
26/08/2020;16 - 17;944;304
26/08/2020;17 - 18;1079;225
26/08/2020;18 - 19;1160;161
26/08/2020;19 - 20;1049;166
26/08/2020;20 - 21;1033;158
26/08/2020;21 - 22;1235;164
26/08/2020;22 - 23;1026;165
26/08/2020;23 - 00;851;186
27/08/2020;00 - 01;1115;237
27/08/2020;01 - 02;1017;162
27/08/2020;02 - 03;1524;170
27/08/2020;03 - 04;1148;503
27/08/2020;04 - 05;1161;567
27/08/2020;05 - 06;1065;751
27/08/2020;06 - 07;996;740
27/08/2020;07 - 08;930;731
27/08/2020;08 - 09;1280;753
27/08/2020;09 - 10;1044;729
27/08/2020;10 - 11;918;637
27/08/2020;11 - 12;764;577
27/08/2020;12 - 13;518;512
27/08/2020;13 - 14;455;457
27/08/2020;14 - 15;396;418
27/08/2020;15 - 16;522;420
27/08/2020;16 - 17;388;264
27/08/2020;17 - 18;254;140
27/08/2020;18 - 19;173;49
27/08/2020;19 - 20;97;15
27/08/2020;20 - 21;51;13
27/08/2020;21 - 22;37;14
27/08/2020;22 - 23;29;21
27/08/2020;23 - 00;28;21
28/08/2020;00 - 01;26;21
28/08/2020;01 - 02;60;15
28/08/2020;02 - 03;64;19
28/08/2020;03 - 04;132;30
28/08/2020;04 - 05;256;31
28/08/2020;05 - 06;421;53
28/08/2020;06 - 07;433;91
28/08/2020;07 - 08;451;118
28/08/2020;08 - 09;412;134
28/08/2020;09 - 10;444;120
28/08/2020;10 - 11;517;149
28/08/2020;11 - 12;620;223
28/08/2020;12 - 13;767;228
28/08/2020;13 - 14;862;237
28/08/2020;14 - 15;1026;292
28/08/2020;15 - 16;1172;297
28/08/2020;16 - 17;1321;226
28/08/2020;17 - 18;1298;193
28/08/2020;18 - 19;1181;138
28/08/2020;19 - 20;1114;96
28/08/2020;20 - 21;1213;115
28/08/2020;21 - 22;1247;136
28/08/2020;22 - 23;1286;136
28/08/2020;23 - 00;1188;131
29/08/2020;00 - 01;1140;90
29/08/2020;01 - 02;958;68
29/08/2020;02 - 03;844;46
29/08/2020;03 - 04;716;28
29/08/2020;04 - 05;608;23
29/08/2020;05 - 06;639;24
29/08/2020;06 - 07;573;51
29/08/2020;07 - 08;455;115
29/08/2020;08 - 09;411;78
29/08/2020;09 - 10;363;73
29/08/2020;10 - 11;369;50
29/08/2020;11 - 12;388;45
29/08/2020;12 - 13;360;74
29/08/2020;13 - 14;338;86
29/08/2020;14 - 15;324;80
29/08/2020;15 - 16;279;57
29/08/2020;16 - 17;281;55
29/08/2020;17 - 18;286;63
29/08/2020;18 - 19;234;55
29/08/2020;19 - 20;171;40
29/08/2020;20 - 21;144;32
29/08/2020;21 - 22;137;24
29/08/2020;22 - 23;162;20
29/08/2020;23 - 00;180;18
30/08/2020;00 - 01;174;18
30/08/2020;01 - 02;194;17
30/08/2020;02 - 03;183;15
30/08/2020;03 - 04;181;14
30/08/2020;04 - 05;186;13
30/08/2020;05 - 06;168;12
30/08/2020;06 - 07;137;12
30/08/2020;07 - 08;118;12
30/08/2020;08 - 09;97;13
30/08/2020;09 - 10;106;13
30/08/2020;10 - 11;124;14
30/08/2020;11 - 12;166;14
30/08/2020;12 - 13;285;16
30/08/2020;13 - 14;455;23
30/08/2020;14 - 15;617;24
30/08/2020;15 - 16;731;29
30/08/2020;16 - 17;845;39
30/08/2020;17 - 18;894;51
30/08/2020;18 - 19;818;61
30/08/2020;19 - 20;609;72
30/08/2020;20 - 21;531;94
30/08/2020;21 - 22;438;128
30/08/2020;22 - 23;357;156
30/08/2020;23 - 00;289;201
31/08/2020;00 - 01;257;220
31/08/2020;01 - 02;281;242
31/08/2020;02 - 03;260;193
31/08/2020;03 - 04;257;167
31/08/2020;04 - 05;326;131
31/08/2020;05 - 06;413;116
31/08/2020;06 - 07;496;115
31/08/2020;07 - 08;510;145
31/08/2020;08 - 09;399;152
31/08/2020;09 - 10;337;109
31/08/2020;10 - 11;288;97
31/08/2020;11 - 12;261;89
31/08/2020;12 - 13;256;89
31/08/2020;13 - 14;256;92
31/08/2020;14 - 15;246;89
31/08/2020;15 - 16;220;120
31/08/2020;16 - 17;180;150
31/08/2020;17 - 18;164;172
31/08/2020;18 - 19;153;170
31/08/2020;19 - 20;141;152
31/08/2020;20 - 21;160;160
31/08/2020;21 - 22;154;164
31/08/2020;22 - 23;172;149
31/08/2020;23 - 00;202;179
01/09/2020;00 - 01;199;199
01/09/2020;01 - 02;166;177
01/09/2020;02 - 03;119;129
01/09/2020;03 - 04;87;106
01/09/2020;04 - 05;77;115
01/09/2020;05 - 06;83;114
01/09/2020;06 - 07;106;123
01/09/2020;07 - 08;119;104
01/09/2020;08 - 09;103;93
01/09/2020;09 - 10;94;125
01/09/2020;10 - 11;119;190
01/09/2020;11 - 12;189;187
01/09/2020;12 - 13;291;148
01/09/2020;13 - 14;400;123
01/09/2020;14 - 15;461;108
01/09/2020;15 - 16;415;88
01/09/2020;16 - 17;364;97
01/09/2020;17 - 18;299;94
01/09/2020;18 - 19;275;87
01/09/2020;19 - 20;265;97
01/09/2020;20 - 21;347;101
01/09/2020;21 - 22;409;92
01/09/2020;22 - 23;395;101
01/09/2020;23 - 00;375;141
02/09/2020;00 - 01;368;137
02/09/2020;01 - 02;400;142
02/09/2020;02 - 03;368;125
02/09/2020;03 - 04;274;157
02/09/2020;04 - 05;222;227
02/09/2020;05 - 06;218;244
02/09/2020;06 - 07;227;196
02/09/2020;07 - 08;236;194
02/09/2020;08 - 09;223;226
02/09/2020;09 - 10;187;176
02/09/2020;10 - 11;243;123
02/09/2020;11 - 12;275;122
02/09/2020;12 - 13;245;99
02/09/2020;13 - 14;264;98
02/09/2020;14 - 15;253;74
02/09/2020;15 - 16;200;72
02/09/2020;16 - 17;164;73
02/09/2020;17 - 18;119;72
02/09/2020;18 - 19;93;62
02/09/2020;19 - 20;100;49
02/09/2020;20 - 21;144;50
02/09/2020;21 - 22;208;45
02/09/2020;22 - 23;273;33
02/09/2020;23 - 00;231;24
03/09/2020;00 - 01;203;22
03/09/2020;01 - 02;181;23
03/09/2020;02 - 03;191;26
03/09/2020;03 - 04;216;52
03/09/2020;04 - 05;275;96
03/09/2020;05 - 06;350;91
03/09/2020;06 - 07;475;71
03/09/2020;07 - 08;592;52
03/09/2020;08 - 09;513;63
03/09/2020;09 - 10;463;80
03/09/2020;10 - 11;623;106
03/09/2020;11 - 12;797;105
03/09/2020;12 - 13;1035;132
03/09/2020;13 - 14;1252;161
03/09/2020;14 - 15;1571;187
03/09/2020;15 - 16;1754;240
03/09/2020;16 - 17;1988;333
03/09/2020;17 - 18;2050;427
03/09/2020;18 - 19;2230;553
03/09/2020;19 - 20;2180;728
03/09/2020;20 - 21;2048;765
03/09/2020;21 - 22;1970;769
03/09/2020;22 - 23;1575;695
03/09/2020;23 - 00;1402;669
04/09/2020;00 - 01;1027;476
04/09/2020;01 - 02;1478;649
04/09/2020;02 - 03;1401;581
04/09/2020;03 - 04;1513;461
04/09/2020;04 - 05;1550;363
04/09/2020;05 - 06;1574;330
04/09/2020;06 - 07;1498;391
04/09/2020;07 - 08;1635;388
04/09/2020;08 - 09;1596;375
04/09/2020;09 - 10;1905;533
04/09/2020;10 - 11;2216;502
04/09/2020;11 - 12;2301;532
04/09/2020;12 - 13;2291;476
04/09/2020;13 - 14;2239;411
04/09/2020;14 - 15;2162;471
04/09/2020;15 - 16;2201;423
04/09/2020;16 - 17;2244;431
04/09/2020;17 - 18;2138;414
04/09/2020;18 - 19;2069;355
04/09/2020;19 - 20;1819;306
04/09/2020;20 - 21;1809;273
04/09/2020;21 - 22;1850;247
04/09/2020;22 - 23;1728;211
04/09/2020;23 - 00;1750;183
05/09/2020;00 - 01;1608;163
05/09/2020;01 - 02;1604;161
05/09/2020;02 - 03;1580;216
05/09/2020;03 - 04;1587;333
05/09/2020;04 - 05;1625;342
05/09/2020;05 - 06;1654;279
05/09/2020;06 - 07;1617;304
05/09/2020;07 - 08;1528;378
05/09/2020;08 - 09;1553;471
05/09/2020;09 - 10;1648;534
05/09/2020;10 - 11;1856;638
05/09/2020;11 - 12;2033;662
05/09/2020;12 - 13;1809;614
05/09/2020;13 - 14;1903;596
05/09/2020;14 - 15;1631;531
05/09/2020;15 - 16;1516;483
05/09/2020;16 - 17;1518;539
05/09/2020;17 - 18;1440;426
05/09/2020;18 - 19;1508;438
05/09/2020;19 - 20;1535;490
05/09/2020;20 - 21;1393;462
05/09/2020;21 - 22;1383;418
05/09/2020;22 - 23;1284;337
05/09/2020;23 - 00;1189;380
06/09/2020;00 - 01;1174;414
06/09/2020;01 - 02;1194;379
06/09/2020;02 - 03;1198;387
06/09/2020;03 - 04;1206;356
06/09/2020;04 - 05;1159;303
06/09/2020;05 - 06;1128;284
06/09/2020;06 - 07;1131;305
06/09/2020;07 - 08;1110;332
06/09/2020;08 - 09;1062;375
06/09/2020;09 - 10;1202;380
06/09/2020;10 - 11;1499;369
06/09/2020;11 - 12;1681;414
06/09/2020;12 - 13;1690;393
06/09/2020;13 - 14;1879;433
06/09/2020;14 - 15;1971;489
06/09/2020;15 - 16;2129;510
06/09/2020;16 - 17;2209;436
06/09/2020;17 - 18;2215;341
06/09/2020;18 - 19;2133;281
06/09/2020;19 - 20;1847;271
06/09/2020;20 - 21;1768;294
06/09/2020;21 - 22;1715;196
06/09/2020;22 - 23;1732;279
06/09/2020;23 - 00;1726;300
07/09/2020;00 - 01;1757;248
07/09/2020;01 - 02;1762;213
07/09/2020;02 - 03;1728;212
07/09/2020;03 - 04;1636;253
07/09/2020;04 - 05;1496;250
07/09/2020;05 - 06;1278;228
07/09/2020;06 - 07;1199;213
07/09/2020;07 - 08;1164;176
07/09/2020;08 - 09;1071;177
07/09/2020;09 - 10;1087;208
07/09/2020;10 - 11;1109;246
07/09/2020;11 - 12;1055;259
07/09/2020;12 - 13;1076;273
07/09/2020;13 - 14;1087;259
07/09/2020;14 - 15;1143;232
07/09/2020;15 - 16;1290;240
07/09/2020;16 - 17;1633;213
07/09/2020;17 - 18;1815;184
07/09/2020;18 - 19;1788;183
07/09/2020;19 - 20;1681;225
07/09/2020;20 - 21;1664;279
07/09/2020;21 - 22;1641;383
07/09/2020;22 - 23;1419;453
07/09/2020;23 - 00;1429;554
08/09/2020;00 - 01;1833;454
08/09/2020;01 - 02;1854;445
08/09/2020;02 - 03;1973;541
08/09/2020;03 - 04;2269;601
08/09/2020;04 - 05;2051;642
08/09/2020;05 - 06;1828;662
08/09/2020;06 - 07;1785;690
08/09/2020;07 - 08;1567;827
08/09/2020;08 - 09;1620;661
08/09/2020;09 - 10;1370;569
08/09/2020;10 - 11;1991;753
08/09/2020;11 - 12;1954;786
08/09/2020;12 - 13;1509;795
08/09/2020;13 - 14;1892;804
08/09/2020;14 - 15;1574;707
08/09/2020;15 - 16;1458;585
08/09/2020;16 - 17;1905;678
08/09/2020;17 - 18;1959;623
08/09/2020;18 - 19;1930;527
08/09/2020;19 - 20;1595;378
08/09/2020;20 - 21;1335;516
08/09/2020;21 - 22;1315;537
08/09/2020;22 - 23;1502;502
08/09/2020;23 - 00;1623;543
09/09/2020;00 - 01;1392;450
09/09/2020;01 - 02;1489;297
09/09/2020;02 - 03;1420;293
09/09/2020;03 - 04;1320;305
09/09/2020;04 - 05;1977;293
09/09/2020;05 - 06;2120;300
09/09/2020;06 - 07;2413;421
09/09/2020;07 - 08;2558;550
09/09/2020;08 - 09;2390;732
09/09/2020;09 - 10;2701;822
09/09/2020;10 - 11;2935;844
09/09/2020;11 - 12;2908;847
09/09/2020;12 - 13;2586;835
09/09/2020;13 - 14;2733;809
09/09/2020;14 - 15;2787;780
09/09/2020;15 - 16;2940;778
09/09/2020;16 - 17;2956;779
09/09/2020;17 - 18;2657;716
09/09/2020;18 - 19;2615;618
09/09/2020;19 - 20;2612;663
09/09/2020;20 - 21;2558;731
09/09/2020;21 - 22;2511;694
09/09/2020;22 - 23;2324;672
09/09/2020;23 - 00;2211;584
10/09/2020;00 - 01;2068;538
10/09/2020;01 - 02;2093;643
10/09/2020;02 - 03;2045;683
10/09/2020;03 - 04;2277;645
10/09/2020;04 - 05;2350;630
10/09/2020;05 - 06;2398;626
10/09/2020;06 - 07;2380;625
10/09/2020;07 - 08;2185;568
10/09/2020;08 - 09;2039;548
10/09/2020;09 - 10;2132;598
10/09/2020;10 - 11;2160;535
10/09/2020;11 - 12;1976;386
10/09/2020;12 - 13;1887;314
10/09/2020;13 - 14;1801;343
10/09/2020;14 - 15;1674;313
10/09/2020;15 - 16;1537;269
10/09/2020;16 - 17;1459;300
10/09/2020;17 - 18;1258;226
10/09/2020;18 - 19;947;156
10/09/2020;19 - 20;693;106
10/09/2020;20 - 21;622;78
10/09/2020;21 - 22;510;43
10/09/2020;22 - 23;444;23
10/09/2020;23 - 00;463;24
11/09/2020;00 - 01;505;36
11/09/2020;01 - 02;431;27
11/09/2020;02 - 03;444;27
11/09/2020;03 - 04;545;22
11/09/2020;04 - 05;717;41
11/09/2020;05 - 06;758;51
11/09/2020;06 - 07;790;90
11/09/2020;07 - 08;767;109
11/09/2020;08 - 09;826;134
11/09/2020;09 - 10;786;126
11/09/2020;10 - 11;859;158
11/09/2020;11 - 12;1048;240
11/09/2020;12 - 13;1387;343
11/09/2020;13 - 14;1753;359
11/09/2020;14 - 15;1913;341
11/09/2020;15 - 16;2027;305
11/09/2020;16 - 17;2264;259
11/09/2020;17 - 18;2319;233
11/09/2020;18 - 19;2171;182
11/09/2020;19 - 20;2093;164
11/09/2020;20 - 21;2056;156
11/09/2020;21 - 22;2128;150
11/09/2020;22 - 23;2147;145
11/09/2020;23 - 00;2030;146
12/09/2020;00 - 01;1881;170
12/09/2020;01 - 02;1765;202
12/09/2020;02 - 03;1696;227
12/09/2020;03 - 04;1750;239
12/09/2020;04 - 05;1807;281
12/09/2020;05 - 06;1847;323
12/09/2020;06 - 07;1845;315
12/09/2020;07 - 08;1931;312
12/09/2020;08 - 09;1861;284
12/09/2020;09 - 10;2109;428
12/09/2020;10 - 11;2132;560
12/09/2020;11 - 12;1921;653
12/09/2020;12 - 13;1745;730
12/09/2020;13 - 14;1653;813
12/09/2020;14 - 15;1928;894
12/09/2020;15 - 16;1955;869
12/09/2020;16 - 17;1948;829
12/09/2020;17 - 18;2272;572
12/09/2020;18 - 19;2073;585
12/09/2020;19 - 20;2232;546
12/09/2020;20 - 21;1592;428
12/09/2020;21 - 22;2113;570
12/09/2020;22 - 23;1868;539
12/09/2020;23 - 00;1751;438
13/09/2020;00 - 01;1905;455
13/09/2020;01 - 02;1839;444
13/09/2020;02 - 03;1793;399
13/09/2020;03 - 04;1787;365
13/09/2020;04 - 05;1852;401
13/09/2020;05 - 06;1922;444
13/09/2020;06 - 07;1918;476
13/09/2020;07 - 08;2005;508
13/09/2020;08 - 09;1843;579
13/09/2020;09 - 10;1844;614
13/09/2020;10 - 11;2149;717
13/09/2020;11 - 12;2472;823
13/09/2020;12 - 13;1801;809
13/09/2020;13 - 14;1705;745
13/09/2020;14 - 15;1971;770
13/09/2020;15 - 16;2039;666
13/09/2020;16 - 17;2765;582
13/09/2020;17 - 18;2038;538
13/09/2020;18 - 19;2196;468
13/09/2020;19 - 20;2484;528
13/09/2020;20 - 21;2382;489
13/09/2020;21 - 22;2160;451
13/09/2020;22 - 23;2240;464
13/09/2020;23 - 00;2220;466
14/09/2020;00 - 01;2168;402
14/09/2020;01 - 02;2017;317
14/09/2020;02 - 03;1857;284
14/09/2020;03 - 04;1670;253
14/09/2020;04 - 05;1464;222
14/09/2020;05 - 06;1249;171
14/09/2020;06 - 07;1038;123
14/09/2020;07 - 08;862;74
14/09/2020;08 - 09;726;60
14/09/2020;09 - 10;605;70
14/09/2020;10 - 11;645;99
14/09/2020;11 - 12;803;88
14/09/2020;12 - 13;1037;90
14/09/2020;13 - 14;1073;104
14/09/2020;14 - 15;1039;98
14/09/2020;15 - 16;1008;73
14/09/2020;16 - 17;750;47
14/09/2020;17 - 18;541;23
14/09/2020;18 - 19;392;16
14/09/2020;19 - 20;342;16
14/09/2020;20 - 21;380;22
14/09/2020;21 - 22;351;28
14/09/2020;22 - 23;338;26
14/09/2020;23 - 00;256;18
15/09/2020;00 - 01;186;18
15/09/2020;01 - 02;114;21
15/09/2020;02 - 03;66;23
15/09/2020;03 - 04;40;22
15/09/2020;04 - 05;30;16
15/09/2020;05 - 06;31;14
15/09/2020;06 - 07;41;18
15/09/2020;07 - 08;56;25
15/09/2020;08 - 09;74;24
15/09/2020;09 - 10;85;22
15/09/2020;10 - 11;56;16
15/09/2020;11 - 12;41;15
15/09/2020;12 - 13;37;19
15/09/2020;13 - 14;29;22
15/09/2020;14 - 15;25;18
15/09/2020;15 - 16;25;23
15/09/2020;16 - 17;26;18
15/09/2020;17 - 18;25;19
15/09/2020;18 - 19;28;17
15/09/2020;19 - 20;34;16
15/09/2020;20 - 21;34;15
15/09/2020;21 - 22;36;16
15/09/2020;22 - 23;40;16
15/09/2020;23 - 00;39;16
16/09/2020;00 - 01;33;21
16/09/2020;01 - 02;58;25
16/09/2020;02 - 03;124;24
16/09/2020;03 - 04;237;32
16/09/2020;04 - 05;367;60
16/09/2020;05 - 06;354;53
16/09/2020;06 - 07;496;42
16/09/2020;07 - 08;610;65
16/09/2020;08 - 09;931;52
16/09/2020;09 - 10;1124;30
16/09/2020;10 - 11;1337;59
16/09/2020;11 - 12;1633;73
16/09/2020;12 - 13;2405;119
16/09/2020;13 - 14;2526;201
16/09/2020;14 - 15;2287;285
16/09/2020;15 - 16;2283;267
16/09/2020;16 - 17;2190;271
16/09/2020;17 - 18;2323;466
16/09/2020;18 - 19;2001;595
16/09/2020;19 - 20;1827;672
16/09/2020;20 - 21;1684;594
16/09/2020;21 - 22;1637;605
16/09/2020;22 - 23;1712;603
16/09/2020;23 - 00;1380;693
17/09/2020;00 - 01;1584;677
17/09/2020;01 - 02;1468;643
17/09/2020;02 - 03;1337;578
17/09/2020;03 - 04;1223;477
17/09/2020;04 - 05;1039;487
17/09/2020;05 - 06;926;353
17/09/2020;06 - 07;771;269
17/09/2020;07 - 08;626;272
17/09/2020;08 - 09;441;214
17/09/2020;09 - 10;286;147
17/09/2020;10 - 11;220;157
17/09/2020;11 - 12;171;148
17/09/2020;12 - 13;141;97
17/09/2020;13 - 14;122;68
17/09/2020;14 - 15;136;75
17/09/2020;15 - 16;136;70
17/09/2020;16 - 17;116;70
17/09/2020;17 - 18;110;76
17/09/2020;18 - 19;88;114
17/09/2020;19 - 20;88;90
17/09/2020;20 - 21;120;106
17/09/2020;21 - 22;128;107
17/09/2020;22 - 23;138;73
17/09/2020;23 - 00;151;70
18/09/2020;00 - 01;193;48
18/09/2020;01 - 02;269;26
18/09/2020;02 - 03;342;25
18/09/2020;03 - 04;390;24
18/09/2020;04 - 05;436;18
18/09/2020;05 - 06;493;17
18/09/2020;06 - 07;580;16
18/09/2020;07 - 08;612;17
18/09/2020;08 - 09;654;17
18/09/2020;09 - 10;647;15
18/09/2020;10 - 11;803;20
18/09/2020;11 - 12;985;28
18/09/2020;12 - 13;913;33
